published_date,open,high,low,close,per_change,traded_quantity,traded_amount,status,DT_Row_Index
2024-12-03,121.60,121.60,120.00,120.00,-1.32,50962.00,6140979.20,-1,1
2024-12-01,121.60,121.60,121.60,121.60,0.00,107220.00,13037952.00,0,2
2024-11-28,121.60,121.60,121.60,121.60,2.18,24703.00,3003884.80,1,3
2024-11-10,119.00,119.00,119.00,119.00,0.00,100.00,11900.00,0,4
2024-08-21,100.00,100.00,100.00,100.00,0.00,200.00,20000.00,0,5
2024-07-15,100.00,100.00,100.00,100.00,0.00,133887.00,13388700.00,0,6
2024-05-12,100.00,100.00,100.00,100.00,0.00,84882.00,8488200.00,0,7
2024-05-07,100.00,100.00,100.00,100.00,0.00,8500.00,850000.00,0,8
2024-05-05,100.00,100.00,100.00,100.00,-1.96,51088.00,5108800.00,-1,9
2024-05-02,102.00,102.00,102.00,102.00,0.00,89415.00,9120330.00,0,10
2024-04-25,102.00,102.00,102.00,102.00,0.00,35846.00,3656292.00,0,11
2024-04-24,102.00,102.00,102.00,102.00,0.00,1000.00,102000.00,0,12
2024-04-22,102.00,102.00,102.00,102.00,0.00,50792.00,5180784.00,0,13
2024-04-18,102.00,102.00,102.00,102.00,0.00,1000.00,102000.00,0,14
2024-04-16,102.00,102.00,102.00,102.00,0.00,1000.00,102000.00,0,15
2024-04-03,102.00,102.00,102.00,102.00,0.00,241674.00,24650748.00,0,16
2024-03-31,102.00,102.00,102.00,102.00,0.00,25830.00,2634660.00,0,17
2024-03-21,102.00,102.00,102.00,102.00,0.00,294875.00,30077250.00,0,18
2023-12-19,104.00,104.00,102.00,102.00,-1.92,906413.00,92464126.00,-1,19
2023-12-11,104.00,104.00,104.00,104.00,0.00,4267.00,443768.00,0,20
2023-12-03,104.00,104.00,104.00,104.00,0.00,39409.00,4098536.00,0,21
2023-11-30,104.00,104.00,104.00,104.00,0.00,27000.00,2808000.00,0,22
2023-11-29,104.00,104.00,104.00,104.00,-1.79,736984.00,76646336.00,-1,23
2023-11-28,105.90,105.90,105.90,105.90,0.00,10935.00,1158016.50,0,24
2023-11-27,105.90,105.90,105.90,105.90,0.00,497369.00,52671377.10,0,25
2023-11-26,105.90,105.90,105.90,105.90,0.00,21370.00,2263083.00,0,26
2023-11-23,105.90,105.90,105.90,105.90,5.90,15069.00,1595807.10,1,27
2023-11-01,100.00,100.00,100.00,100.00,-7.41,28374.00,2837400.00,-1,28
2023-10-19,108.00,108.00,108.00,108.00,0.00,477200.00,51537600.00,0,29
2023-10-17,108.00,108.00,108.00,108.00,0.00,32000.00,3456000.00,0,30
2023-10-16,109.00,109.00,108.00,108.00,-0.92,578094.00,62476893.00,-1,31
2023-10-12,109.00,109.00,109.00,109.00,-5.22,9555.00,1041495.00,-1,32
2023-10-03,115.00,115.00,115.00,115.00,5.50,128381.00,14763815.00,1,33
2023-09-19,109.00,109.00,109.00,109.00,0.00,68366.00,7451894.00,0,34
2023-09-13,109.00,109.00,109.00,109.00,3.81,14474.00,1577666.00,1,35
2023-09-12,105.00,105.00,105.00,105.00,-5.41,89456.00,9392880.00,-1,36
2023-08-28,111.00,111.00,111.00,111.00,0.00,54695.00,6071145.00,0,37
2023-08-27,113.00,113.00,111.00,111.00,-3.48,22000.00,2462000.00,-1,38
2023-08-13,115.00,115.00,115.00,115.00,0.00,33921.00,3900915.00,0,39
2023-07-20,115.00,115.00,115.00,115.00,0.00,200000.00,23000000.00,0,40
2023-07-19,115.00,115.00,115.00,115.00,1.77,47168.00,5424320.00,1,41
2023-07-16,115.00,115.00,113.00,113.00,-1.74,137900.00,15599822.00,-1,42
2023-07-13,112.00,115.00,112.00,115.00,4.55,156490.00,17996310.00,1,43
2023-07-12,102.00,110.00,102.00,110.00,10.00,200040.00,20404280.00,1,44
2023-07-11,100.00,100.00,100.00,100.00,0.00,18960.00,1896000.00,0,45
2023-07-10,100.00,100.00,100.00,100.00,0.00,6791.00,679100.00,0,46
2023-07-06,100.00,100.00,100.00,100.00,0.00,1697526.00,169752600.00,0,47
