published_date,open,high,low,close,per_change,traded_quantity,traded_amount,status,DT_Row_Index
2023-07-13,440.00,440.00,440.00,440.00,0.00,119000.00,52360000.00,0,1
2021-09-23,545.00,545.00,545.00,545.00,0.00,35000.00,23975350.00,0,2
2021-03-17,545.00,545.00,545.00,545.00,0.00,24000.00,17221585.00,0,3
2014-06-18,600.00,600.00,600.00,600.00,0.00,4200.00,2520000.00,0,4
